ENSG00000143954	ENSPTRG00000012112
ENSG00000144741	ENSPTRG00000015084
ENSG00000171497	ENSPTRG00000016554
ENSG00000109066	ENSPTRG00000009618
ENSG00000163749	ENSPTRG00000016189
ENSG00000111361	ENSPTRG00000005603
ENSG00000172939	ENSPTRG00000014755
ENSG00000156298	ENSPTRG00000021800
ENSG00000154175	ENSPTRG00000015166
ENSG00000177455	ENSPTRG00000007944
ENSG00000160688	ENSPTRG00000001399
ENSG00000197106	ENSPTRG00000023683
ENSG00000102970	ENSPTRG00000046463
ENSG00000178814	ENSPTRG00000020676
ENSG00000118308	ENSPTRG00000004773
ENSG00000051382	ENSPTRG00000015452
ENSG00000030419	ENSPTRG00000048797
ENSG00000131187	ENSPTRG00000017583
ENSG00000130724	ENSPTRG00000011599
ENSG00000186197	ENSPTRG00000033991
ENSG00000161509	ENSPTRG00000009619
ENSG00000163885	ENSPTRG00000015330
ENSG00000087842	ENSPTRG00000021686
ENSG00000138356	ENSPTRG00000012790
ENSG00000100226	ENSPTRG00000014376
ENSG00000171476	ENSPTRG00000016084
ENSG00000102010	ENSPTRG00000021687
ENSG00000225180	ENSPTRG00000051969
ENSG00000197943	ENSPTRG00000008395
ENSG00000163389	ENSPTRG00000015254
ENSG00000108684	ENSPTRG00000008996
ENSG00000100242	ENSPTRG00000023985
ENSG00000233050	ENSPTRG00000034363
ENSG00000206262	ENSPTRG00000048064
ENSG00000168894	ENSPTRG00000012138
ENSG00000101938	ENSPTRG00000022186
ENSG00000130725	ENSPTRG00000028859
ENSG00000184481	ENSPTRG00000022004
ENSG00000164253	ENSPTRG00000017011
ENSG00000178896	ENSPTRG00000020677
ENSG00000130717	ENSPTRG00000021489
ENSG00000091483	ENSPTRG00000002163
ENSG00000183709	ENSPTRG00000010957
ENSG00000186106	ENSPTRG00000020473
ENSG00000111196	ENSPTRG00000046304
ENSG00000158865	ENSPTRG00000007899
ENSG00000118307	ENSPTRG00000004774
ENSG00000175110	ENSPTRG00000015458
ENSG00000115687	ENSPTRG00000013117
ENSG00000143033	ENSPTRG00000000965
ENSG00000130714	ENSPTRG00000021488
ENSG00000182393	ENSPTRG00000010958
ENSG00000176845	ENSPTRG00000044297
ENSG00000128011	ENSPTRG00000010959
ENSG00000131116	ENSPTRG00000011089
ENSG00000159625	ENSPTRG00000008165
ENSG00000147036	ENSPTRG00000021790
ENSG00000124444	ENSPTRG00000049995
ENSG00000196550	ENSPTRG00000023098
ENSG00000100246	ENSPTRG00000014379
ENSG00000134042	ENSPTRG00000010025
ENSG00000206260	ENSPTRG00000040873
ENSG00000070526	ENSPTRG00000009688
ENSG00000226763	ENSPTRG00000038834
ENSG00000158882	ENSPTRG00000001581
ENSG00000163352	ENSPTRG00000047200
ENSG00000167272	ENSPTRG00000005543
ENSG00000163931	ENSPTRG00000015024
ENSG00000184432	ENSPTRG00000015459
ENSG00000153902	ENSPTRG00000010830
ENSG00000266028	ENSPTRG00000001909
ENSG00000258429	ENSPTRG00000048447
ENSG00000168807	ENSPTRG00000008276
ENSG00000101079	ENSPTRG00000013462
ENSG00000182885	ENSPTRG00000008164
ENSG00000132603	ENSPTRG00000051089
ENSG00000157782	ENSPTRG00000005544
ENSG00000115685	ENSPTRG00000013118
ENSG00000266964	ENSPTRG00000010832
ENSG00000164053	ENSPTRG00000014887
ENSG00000103044	ENSPTRG00000008273
ENSG00000154813	ENSPTRG00000051794
ENSG00000233701	ENSPTRG00000030111
ENSG00000184814	ENSPTRG00000015455
ENSG00000132846	ENSPTRG00000050050
ENSG00000076770	ENSPTRG00000022280
ENSG00000129680	ENSPTRG00000043576
ENSG00000132604	ENSPTRG00000008281
ENSG00000110917	ENSPTRG00000045338
ENSG00000071051	ENSPTRG00000012316
ENSG00000147421	ENSPTRG00000020127
ENSG00000076258	ENSPTRG00000001676
ENSG00000184860	ENSPTRG00000008396
ENSG00000196408	ENSPTRG00000023021
ENSG00000067066	ENSPTRG00000013012
ENSG00000175970	ENSPTRG00000005546
ENSG00000184156	ENSPTRG00000020594
ENSG00000185808	ENSPTRG00000013897
ENSG00000166439	ENSPTRG00000049248
ENSG00000213281	ENSPTRG00000001140
ENSG00000197912	ENSPTRG00000039136
ENSG00000166435	ENSPTRG00000004071
ENSG00000197858	ENSPTRG00000020678
ENSG00000086696	ENSPTRG00000008397
ENSG00000168802	ENSPTRG00000008274
ENSG00000187688	ENSPTRG00000008812
ENSG00000122971	ENSPTRG00000005547
ENSG00000183751	ENSPTRG00000007621
ENSG00000213689	ENSPTRG00000033737
ENSG00000174226	ENSPTRG00000020474
ENSG00000185896	ENSPTRG00000006055
ENSG00000138399	ENSPTRG00000012616
ENSG00000141076	ENSPTRG00000008275
ENSG00000143257	ENSPTRG00000001582
ENSG00000135698	ENSPTRG00000008398
ENSG00000120725	ENSPTRG00000017293
ENSG00000099326	ENSPTRG00000011601
ENSG00000127720	ENSPTRG00000005267
ENSG00000198223	ENSPTRG00000024122
ENSG00000165629	ENSPTRG00000002277
ENSG00000157837	ENSPTRG00000005548
ENSG00000068079	ENSPTRG00000009233
ENSG00000133773	ENSPTRG00000005266
ENSG00000143776	ENSPTRG00000042934
ENSG00000093167	ENSPTRG00000014745
ENSG00000082153	ENSPTRG00000012791
ENSG00000124313	ENSPTRG00000021926
ENSG00000117009	ENSPTRG00000002164
ENSG00000127554	ENSPTRG00000045515
ENSG00000084453	ENSPTRG00000004755
ENSG00000172940	ENSPTRG00000014756
ENSG00000070476	ENSPTRG00000015332
ENSG00000106780	ENSPTRG00000021303
ENSG00000182150	ENSPTRG00000048689
ENSG00000079393	ENSPTRG00000002655
ENSG00000172717	ENSPTRG00000006459
ENSG00000052795	ENSPTRG00000016555
ENSG00000139835	ENSPTRG00000006056
ENSG00000137145	ENSPTRG00000020802
ENSG00000160685	ENSPTRG00000001401
ENSG00000164123	ENSPTRG00000016556
ENSG00000163354	ENSPTRG00000001402
ENSG00000089169	ENSPTRG00000005476
ENSG00000129451	ENSPTRG00000011367
ENSG00000182534	ENSPTRG00000009689
ENSG00000111199	ENSPTRG00000005430
ENSG00000054277	ENSPTRG00000002165
ENSG00000005194	ENSPTRG00000008155
ENSG00000157895	ENSPTRG00000005552
ENSG00000156671	ENSPTRG00000002656
ENSG00000150433	ENSPTRG00000004438
ENSG00000120992	ENSPTRG00000043681
ENSG00000119147	ENSPTRG00000012317
ENSG00000164900	ENSPTRG00000019877
ENSG00000100749	ENSPTRG00000006705
ENSG00000107518	ENSPTRG00000002965
ENSG00000170426	ENSPTRG00000005112
ENSG00000128040	ENSPTRG00000016086
ENSG00000139547	ENSPTRG00000005113
ENSG00000164252	ENSPTRG00000017008
ENSG00000166856	ENSPTRG00000005114
ENSG00000135100	ENSPTRG00000005551
ENSG00000111653	ENSPTRG00000004583
ENSG00000166860	ENSPTRG00000044060
ENSG00000149179	ENSPTRG00000003555
ENSG00000171773	ENSPTRG00000010675
ENSG00000177889	ENSPTRG00000005297
ENSG00000138678	ENSPTRG00000016236
ENSG00000188051	ENSPTRG00000046047
ENSG00000186118	ENSPTRG00000043673
ENSG00000070756	ENSPTRG00000047939
ENSG00000060140	ENSPTRG00000004680
ENSG00000197223	ENSPTRG00000023558
ENSG00000123472	ENSPTRG00000043035
ENSG00000125170	ENSPTRG00000008158
ENSG00000156920	ENSPTRG00000049070
ENSG00000105767	ENSPTRG00000011090
ENSG00000137766	ENSPTRG00000007093
ENSG00000110330	ENSPTRG00000004213
ENSG00000179091	ENSPTRG00000020679
ENSG00000161267	ENSPTRG00000015794
ENSG00000169994	ENSPTRG00000012431
ENSG00000159650	ENSPTRG00000015334
ENSG00000149182	ENSPTRG00000003556
ENSG00000121351	ENSPTRG00000004756
ENSG00000180767	ENSPTRG00000015335
ENSG00000133067	ENSPTRG00000001849
ENSG00000102978	ENSPTRG00000008157
ENSG00000122483	ENSPTRG00000000967
ENSG00000180697	ENSPTRG00000015337
ENSG00000102030	ENSPTRG00000022419
ENSG00000130755	ENSPTRG00000010960
ENSG00000163623	ENSPTRG00000016239
ENSG00000263528	ENSPTRG00000001910
ENSG00000123416	ENSPTRG00000045808
ENSG00000088682	ENSPTRG00000008156
ENSG00000108691	ENSPTRG00000008999
ENSG00000243910	ENSPTRG00000045592
ENSG00000127824	ENSPTRG00000012949
ENSG00000167553	ENSPTRG00000048544
ENSG00000117500	ENSPTRG00000000966
ENSG00000115661	ENSPTRG00000012948
ENSG00000119402	ENSPTRG00000021304
ENSG00000185267	ENSPTRG00000002310
ENSG00000187522	ENSPTRG00000002311
ENSG00000117505	ENSPTRG00000000969
ENSG00000167552	ENSPTRG00000004901
ENSG00000140945	ENSPTRG00000008400
ENSG00000164944	ENSPTRG00000020428
ENSG00000163376	ENSPTRG00000015086
ENSG00000169733	ENSPTRG00000009787
ENSG00000060138	ENSPTRG00000004681
ENSG00000168887	ENSPTRG00000045018
ENSG00000160058	ENSPTRG00000000484
ENSG00000126746	ENSPTRG00000004584
ENSG00000172340	ENSPTRG00000046048
ENSG00000163521	ENSPTRG00000012947
ENSG00000108828	ENSPTRG00000009234
ENSG00000152127	ENSPTRG00000012485
ENSG00000100162	ENSPTRG00000014442
ENSG00000168883	ENSPTRG00000012141
ENSG00000089820	ENSPTRG00000033931
ENSG00000172046	ENSPTRG00000014911
ENSG00000144671	ENSPTRG00000014757
ENSG00000169727	ENSPTRG00000009788
ENSG00000122068	ENSPTRG00000015796
ENSG00000108688	ENSPTRG00000009000
ENSG00000168702	ENSPTRG00000012508
ENSG00000230989	ENSPTRG00000008401
ENSG00000172156	ENSPTRG00000048230
ENSG00000108700	ENSPTRG00000009002
ENSG00000163516	ENSPTRG00000012946
ENSG00000077152	ENSPTRG00000001850
ENSG00000186469	ENSPTRG00000052662
ENSG00000138398	ENSPTRG00000012617
ENSG00000140961	ENSPTRG00000008404
ENSG00000050730	ENSPTRG00000016405
ENSG00000168778	ENSPTRG00000005606
ENSG00000158423	ENSPTRG00000021928
ENSG00000084092	ENSPTRG00000016088
ENSG00000103150	ENSPTRG00000008403
ENSG00000168884	ENSPTRG00000015848
ENSG00000072501	ENSPTRG00000021927
ENSG00000084093	ENSPTRG00000016087
ENSG00000145016	ENSPTRG00000015795
ENSG00000008283	ENSPTRG00000009512
ENSG00000103154	ENSPTRG00000008406
ENSG00000124177	ENSPTRG00000013504
ENSG00000102239	ENSPTRG00000022314
ENSG00000105851	ENSPTRG00000019573
ENSG00000168890	ENSPTRG00000012139
ENSG00000006712	ENSPTRG00000010964
ENSG00000072415	ENSPTRG00000006460
ENSG00000166558	ENSPTRG00000008407
ENSG00000163864	ENSPTRG00000015462
ENSG00000161513	ENSPTRG00000009620
ENSG00000136856	ENSPTRG00000021387
ENSG00000135114	ENSPTRG00000005553
ENSG00000121594	ENSPTRG00000015256
ENSG00000113845	ENSPTRG00000015255
ENSG00000184634	ENSPTRG00000022006
ENSG00000179134	ENSPTRG00000010961
ENSG00000167757	ENSPTRG00000011368
ENSG00000126895	ENSPTRG00000033849
ENSG00000100554	ENSPTRG00000006461
ENSG00000138378	ENSPTRG00000047534
ENSG00000152558	ENSPTRG00000022738
ENSG00000186001	ENSPTRG00000015797
ENSG00000160310	ENSPTRG00000014027
ENSG00000198910	ENSPTRG00000022416
ENSG00000140943	ENSPTRG00000008408
ENSG00000182749	ENSPTRG00000046691
ENSG00000179104	ENSPTRG00000005268
ENSG00000114113	ENSPTRG00000015460
ENSG00000151892	ENSPTRG00000002966
ENSG00000159658	ENSPTRG00000000701
ENSG00000143363	ENSPTRG00000050821
ENSG00000114115	ENSPTRG00000015461
ENSG00000137154	ENSPTRG00000039153
ENSG00000134001	ENSPTRG00000006462
ENSG00000163624	ENSPTRG00000016240
ENSG00000108830	ENSPTRG00000046585
ENSG00000133195	ENSPTRG00000009593
ENSG00000137673	ENSPTRG00000004215
ENSG00000140750	ENSPTRG00000007900
ENSG00000185344	ENSPTRG00000005607
ENSG00000103160	ENSPTRG00000008409
ENSG00000124831	ENSPTRG00000013077
ENSG00000005249	ENSPTRG00000019574
ENSG00000182645	ENSPTRG00000002967
ENSG00000197763	ENSPTRG00000015338
ENSG00000115652	ENSPTRG00000012318
ENSG00000115946	ENSPTRG00000011999
ENSG00000117523	ENSPTRG00000001678
ENSG00000227057	ENSPTRG00000018040
ENSG00000143537	ENSPTRG00000001404
ENSG00000137674	ENSPTRG00000004216
ENSG00000243667	ENSPTRG00000041941
ENSG00000203837	ENSPTRG00000029701
ENSG00000183662	ENSPTRG00000015088
ENSG00000068831	ENSPTRG00000003844
ENSG00000181778	ENSPTRG00000046632
ENSG00000204220	ENSPTRG00000018041
ENSG00000165757	ENSPTRG00000002395
ENSG00000166863	ENSPTRG00000048234
ENSG00000137675	ENSPTRG00000004217
ENSG00000237441	ENSPTRG00000018042
ENSG00000154814	ENSPTRG00000014672
ENSG00000082212	ENSPTRG00000010026
ENSG00000175535	ENSPTRG00000002970
ENSG00000130304	ENSPTRG00000010676
ENSG00000177483	ENSPTRG00000013078
ENSG00000178773	ENSPTRG00000043071
ENSG00000070495	ENSPTRG00000009690
ENSG00000072506	ENSPTRG00000021929
ENSG00000114473	ENSPTRG00000015799
ENSG00000154479	ENSPTRG00000012618
ENSG00000214736	ENSPTRG00000034313
ENSG00000166685	ENSPTRG00000009595
ENSG00000111331	ENSPTRG00000005478
ENSG00000130313	ENSPTRG00000010677
ENSG00000144843	ENSPTRG00000015257
ENSG00000186474	ENSPTRG00000011369
ENSG00000131378	ENSPTRG00000014673
ENSG00000144837	ENSPTRG00000015258
ENSG00000111335	ENSPTRG00000005479
ENSG00000157388	ENSPTRG00000015026
ENSG00000165879	ENSPTRG00000051237
ENSG00000133193	ENSPTRG00000051372
ENSG00000166866	ENSPTRG00000005118
ENSG00000163625	ENSPTRG00000016241
ENSG00000089127	ENSPTRG00000005477
ENSG00000141219	ENSPTRG00000009597
ENSG00000143858	ENSPTRG00000001854
ENSG00000139433	ENSPTRG00000005431
ENSG00000232948	ENSPTRG00000032474
ENSG00000185621	ENSPTRG00000015801
ENSG00000186867	ENSPTRG00000016406
ENSG00000087302	ENSPTRG00000006344
ENSG00000077157	ENSPTRG00000001851
ENSG00000187959	ENSPTRG00000009598
ENSG00000163141	ENSPTRG00000001272
ENSG00000180616	ENSPTRG00000043320
ENSG00000102967	ENSPTRG00000008333
ENSG00000179632	ENSPTRG00000020681
ENSG00000163377	ENSPTRG00000015091
ENSG00000176953	ENSPTRG00000007945
ENSG00000178882	ENSPTRG00000005612
ENSG00000087303	ENSPTRG00000006345
ENSG00000119242	ENSPTRG00000005611
ENSG00000171004	ENSPTRG00000022281
ENSG00000121577	ENSPTRG00000015259
ENSG00000179526	ENSPTRG00000020680
ENSG00000159685	ENSPTRG00000015340
ENSG00000118113	ENSPTRG00000004218
ENSG00000181274	ENSPTRG00000002805
ENSG00000104805	ENSPTRG00000011264
ENSG00000143486	ENSPTRG00000001913
ENSG00000132329	ENSPTRG00000013080
ENSG00000177076	ENSPTRG00000020804
ENSG00000184857	ENSPTRG00000007747
ENSG00000135912	ENSPTRG00000012927
ENSG00000166086	ENSPTRG00000004492
ENSG00000197653	ENSPTRG00000005610
ENSG00000102241	ENSPTRG00000044591
ENSG00000153048	ENSPTRG00000007749
ENSG00000155886	ENSPTRG00000020806
ENSG00000100167	ENSPTRG00000014444
ENSG00000092931	ENSPTRG00000009693
ENSG00000266094	ENSPTRG00000001912
ENSG00000102243	ENSPTRG00000022317
ENSG00000166670	ENSPTRG00000004219
ENSG00000119865	ENSPTRG00000012002
ENSG00000196611	ENSPTRG00000023318
ENSG00000140854	ENSPTRG00000008166
ENSG00000115956	ENSPTRG00000012003
ENSG00000134588	ENSPTRG00000028202
ENSG00000151503	ENSPTRG00000004493
ENSG00000140650	ENSPTRG00000007748
ENSG00000130948	ENSPTRG00000021150
ENSG00000149968	ENSPTRG00000004220
ENSG00000179195	ENSPTRG00000029491
ENSG00000158571	ENSPTRG00000021945
ENSG00000139436	ENSPTRG00000005433
ENSG00000273611	ENSPTRG00000009043
ENSG00000172782	ENSPTRG00000009621
ENSG00000114670	ENSPTRG00000015392
ENSG00000161547	ENSPTRG00000009692
ENSG00000130958	ENSPTRG00000021151
ENSG00000102245	ENSPTRG00000022318
ENSG00000047315	ENSPTRG00000016089
ENSG00000107242	ENSPTRG00000021001
ENSG00000183044	ENSPTRG00000007746
ENSG00000169682	ENSPTRG00000048927
ENSG00000158258	ENSPTRG00000015463
ENSG00000176605	ENSPTRG00000006706
ENSG00000122180	ENSPTRG00000001866
ENSG00000151502	ENSPTRG00000050904
ENSG00000181038	ENSPTRG00000009691
ENSG00000183434	ENSPTRG00000028201
ENSG00000182040	ENSPTRG00000009622
ENSG00000183034	ENSPTRG00000009623
ENSG00000117632	ENSPTRG00000000369
ENSG00000015413	ENSPTRG00000008482
ENSG00000072041	ENSPTRG00000005269
ENSG00000163485	ENSPTRG00000001867
ENSG00000182938	ENSPTRG00000009624
ENSG00000065833	ENSPTRG00000018381
ENSG00000151012	ENSPTRG00000016446
ENSG00000155890	ENSPTRG00000015465
ENSG00000174371	ENSPTRG00000002167
ENSG00000276234	ENSPTRG00000009054
ENSG00000169188	ENSPTRG00000021946
ENSG00000109332	ENSPTRG00000043976
ENSG00000135932	ENSPTRG00000013015
ENSG00000158578	ENSPTRG00000043518
ENSG00000156206	ENSPTRG00000007368
ENSG00000167523	ENSPTRG00000043059
ENSG00000076716	ENSPTRG00000022282
ENSG00000081148	ENSPTRG00000015167
ENSG00000163453	ENSPTRG00000016090
ENSG00000163357	ENSPTRG00000001403
ENSG00000079102	ENSPTRG00000020416
ENSG00000127152	ENSPTRG00000006707
ENSG00000137876	ENSPTRG00000007094
ENSG00000204923	ENSPTRG00000030457
ENSG00000067955	ENSPTRG00000042433
ENSG00000198015	ENSPTRG00000022791
ENSG00000163378	ENSPTRG00000015092
ENSG00000081320	ENSPTRG00000012763
ENSG00000213658	ENSPTRG00000034140
ENSG00000034533	ENSPTRG00000015391
ENSG00000171843	ENSPTRG00000020808
ENSG00000160013	ENSPTRG00000011186
ENSG00000181374	ENSPTRG00000043899
ENSG00000114120	ENSPTRG00000015467
ENSG00000135916	ENSPTRG00000013018
ENSG00000136444	ENSPTRG00000009401
ENSG00000167414	ENSPTRG00000043557
ENSG00000101782	ENSPTRG00000009918
ENSG00000146250	ENSPTRG00000018382
ENSG00000129675	ENSPTRG00000022320
ENSG00000277161	ENSPTRG00000030908
ENSG00000197892	ENSPTRG00000023437
ENSG00000017260	ENSPTRG00000015390
ENSG00000164307	ENSPTRG00000017095
ENSG00000095261	ENSPTRG00000021305
ENSG00000084774	ENSPTRG00000011756
ENSG00000235173	ENSPTRG00000020683
ENSG00000113758	ENSPTRG00000017586
ENSG00000183066	ENSPTRG00000022684
ENSG00000016391	ENSPTRG00000015027
ENSG00000147274	ENSPTRG00000034071
ENSG00000198951	ENSPTRG00000014446
ENSG00000272886	ENSPTRG00000046314
ENSG00000139437	ENSPTRG00000005432
ENSG00000185291	ENSPTRG00000046054
ENSG00000009307	ENSPTRG00000033721
ENSG00000140829	ENSPTRG00000008338
ENSG00000278259	ENSPTRG00000009044
ENSG00000104808	ENSPTRG00000011266
ENSG00000135898	ENSPTRG00000013019
ENSG00000165495	ENSPTRG00000004440
ENSG00000196338	ENSPTRG00000022007
ENSG00000196289	ENSPTRG00000044975
ENSG00000133055	ENSPTRG00000001868
ENSG00000197769	ENSPTRG00000023346
ENSG00000118363	ENSPTRG00000004073
ENSG00000158006	ENSPTRG00000000370
ENSG00000133048	ENSPTRG00000001869
ENSG00000108702	ENSPTRG00000009004
ENSG00000077264	ENSPTRG00000022187
ENSG00000167861	ENSPTRG00000009625
ENSG00000119285	ENSPTRG00000002141
ENSG00000132716	ENSPTRG00000001546
ENSG00000143479	ENSPTRG00000001914
ENSG00000169618	ENSPTRG00000051956
ENSG00000140830	ENSPTRG00000008337
ENSG00000169621	ENSPTRG00000012004
ENSG00000153113	ENSPTRG00000017093
ENSG00000011422	ENSPTRG00000011091
ENSG00000175093	ENSPTRG00000015468
ENSG00000164054	ENSPTRG00000014888
ENSG00000118557	ENSPTRG00000008339
ENSG00000172037	ENSPTRG00000014912
ENSG00000090339	ENSPTRG00000010463
ENSG00000120833	ENSPTRG00000005299
ENSG00000105371	ENSPTRG00000022810
ENSG00000141642	ENSPTRG00000010027
ENSG00000105364	ENSPTRG00000010462
ENSG00000116977	ENSPTRG00000002140
ENSG00000141646	ENSPTRG00000010028
ENSG00000121377	ENSPTRG00000004682
ENSG00000129295	ENSPTRG00000020595
ENSG00000121314	ENSPTRG00000004683
ENSG00000155893	ENSPTRG00000015469
ENSG00000144852	ENSPTRG00000015263
ENSG00000121381	ENSPTRG00000004684
ENSG00000152457	ENSPTRG00000002314
ENSG00000180287	ENSPTRG00000002169
ENSG00000114554	ENSPTRG00000015341
ENSG00000164924	ENSPTRG00000048725
ENSG00000162735	ENSPTRG00000001548
ENSG00000109089	ENSPTRG00000009626
ENSG00000077274	ENSPTRG00000022188
ENSG00000049283	ENSPTRG00000050099
ENSG00000167862	ENSPTRG00000009627
ENSG00000143443	ENSPTRG00000001274
ENSG00000135144	ENSPTRG00000005480
ENSG00000197622	ENSPTRG00000023156
ENSG00000141577	ENSPTRG00000009754
ENSG00000177311	ENSPTRG00000030108
ENSG00000256537	ENSPTRG00000051080
ENSG00000255837	ENSPTRG00000046810
ENSG00000212126	ENSPTRG00000049303
ENSG00000134551	ENSPTRG00000041526
ENSG00000144451	ENSPTRG00000012885
ENSG00000256188	ENSPTRG00000032530
ENSG00000196091	ENSPTRG00000005353
ENSG00000160284	ENSPTRG00000014016
ENSG00000063322	ENSPTRG00000010966
ENSG00000006282	ENSPTRG00000009404
ENSG00000121318	ENSPTRG00000004685
ENSG00000255374	ENSPTRG00000045940
ENSG00000179832	ENSPTRG00000020688
ENSG00000226761	ENSPTRG00000046845
ENSG00000212128	ENSPTRG00000032539
ENSG00000178662	ENSPTRG00000045118
ENSG00000212124	ENSPTRG00000049970
ENSG00000212127	ENSPTRG00000032538
ENSG00000231887	ENSPTRG00000029776
ENSG00000158792	ENSPTRG00000008486
ENSG00000181291	ENSPTRG00000009005
ENSG00000174453	ENSPTRG00000012886
ENSG00000124449	ENSPTRG00000011092
ENSG00000130234	ENSPTRG00000021688
ENSG00000163870	ENSPTRG00000015344
ENSG00000128641	ENSPTRG00000023453
ENSG00000165071	ENSPTRG00000020596
ENSG00000165370	ENSPTRG00000022324
ENSG00000105856	ENSPTRG00000019575
ENSG00000169239	ENSPTRG00000043027
ENSG00000180901	ENSPTRG00000009629
ENSG00000231738	ENSPTRG00000040421
ENSG00000167863	ENSPTRG00000009628
ENSG00000165059	ENSPTRG00000021003
ENSG00000102921	ENSPTRG00000008096
ENSG00000152455	ENSPTRG00000002313
ENSG00000082701	ENSPTRG00000015264
ENSG00000120889	ENSPTRG00000020070
ENSG00000087088	ENSPTRG00000011267
ENSG00000172209	ENSPTRG00000028426
ENSG00000135929	ENSPTRG00000012928
ENSG00000169372	ENSPTRG00000005300
ENSG00000164597	ENSPTRG00000019577
ENSG00000136449	ENSPTRG00000009402
ENSG00000156925	ENSPTRG00000043849
ENSG00000187741	ENSPTRG00000008492
ENSG00000134020	ENSPTRG00000020068
ENSG00000111344	ENSPTRG00000005481
ENSG00000168229	ENSPTRG00000048446
ENSG00000008853	ENSPTRG00000020069
ENSG00000169562	ENSPTRG00000022008
ENSG00000162231	ENSPTRG00000003791
ENSG00000129682	ENSPTRG00000022328
ENSG00000177352	ENSPTRG00000014913
ENSG00000159640	ENSPTRG00000009513
ENSG00000075790	ENSPTRG00000019580
ENSG00000162889	ENSPTRG00000001915
ENSG00000179388	ENSPTRG00000020067
ENSG00000185909	ENSPTRG00000014914
ENSG00000170190	ENSPTRG00000009630
ENSG00000104413	ENSPTRG00000020430
ENSG00000173401	ENSPTRG00000005234
ENSG00000198821	ENSPTRG00000023523
ENSG00000075399	ENSPTRG00000031104
ENSG00000260428	ENSPTRG00000049318
ENSG00000180881	ENSPTRG00000005233
ENSG00000261236	ENSPTRG00000020690
ENSG00000123064	ENSPTRG00000005483
ENSG00000138092	ENSPTRG00000011717
ENSG00000225973	ENSPTRG00000044984
ENSG00000158805	ENSPTRG00000008487
ENSG00000069943	ENSPTRG00000007096
ENSG00000184924	ENSPTRG00000011716
ENSG00000105865	ENSPTRG00000019579
ENSG00000138031	ENSPTRG00000011718
ENSG00000261652	ENSPTRG00000052094
ENSG00000102924	ENSPTRG00000008097
ENSG00000013441	ENSPTRG00000012792
ENSG00000144744	ENSPTRG00000015095
ENSG00000186710	ENSPTRG00000005482
ENSG00000069974	ENSPTRG00000007095
ENSG00000160285	ENSPTRG00000014017
ENSG00000143740	ENSPTRG00000002060
ENSG00000146205	ENSPTRG00000013119
ENSG00000155903	ENSPTRG00000015472
ENSG00000081692	ENSPTRG00000002059
ENSG00000142973	ENSPTRG00000000702
ENSG00000152128	ENSPTRG00000012486
ENSG00000144730	ENSPTRG00000015043
ENSG00000139405	ENSPTRG00000005484
ENSG00000077279	ENSPTRG00000023473
ENSG00000260916	ENSPTRG00000034458
ENSG00000136040	ENSPTRG00000005301
ENSG00000144747	ENSPTRG00000015094
ENSG00000104938	ENSPTRG00000010404
ENSG00000176358	ENSPTRG00000009384
ENSG00000150995	ENSPTRG00000014570
ENSG00000171564	ENSPTRG00000016534
ENSG00000133640	ENSPTRG00000005271
ENSG00000173588	ENSPTRG00000005302
ENSG00000256061	ENSPTRG00000007098
ENSG00000133063	ENSPTRG00000001870
ENSG00000196498	ENSPTRG00000005613
ENSG00000108813	ENSPTRG00000009385
ENSG00000163666	ENSPTRG00000015044
ENSG00000236980	ENSPTRG00000050096
ENSG00000165060	ENSPTRG00000044661
ENSG00000256045	ENSPTRG00000039078
ENSG00000166881	ENSPTRG00000005119
ENSG00000119048	ENSPTRG00000017240
ENSG00000186815	ENSPTRG00000005486
ENSG00000165171	ENSPTRG00000019281
ENSG00000185664	ENSPTRG00000005069
ENSG00000154099	ENSPTRG00000008410
ENSG00000203952	ENSPTRG00000028200
ENSG00000149547	ENSPTRG00000004444
ENSG00000125354	ENSPTRG00000022227
ENSG00000173421	ENSPTRG00000014915
ENSG00000180318	ENSPTRG00000005272
ENSG00000125384	ENSPTRG00000006347
ENSG00000138411	ENSPTRG00000012764
ENSG00000237190	ENSPTRG00000017241
ENSG00000125449	ENSPTRG00000009631
ENSG00000158008	ENSPTRG00000000371
ENSG00000087266	ENSPTRG00000046864
ENSG00000140955	ENSPTRG00000008412
ENSG00000125458	ENSPTRG00000009632
ENSG00000132330	ENSPTRG00000013082
ENSG00000115592	ENSPTRG00000012929
ENSG00000117906	ENSPTRG00000007319
ENSG00000142224	ENSPTRG00000001917
ENSG00000129292	ENSPTRG00000048015
ENSG00000087301	ENSPTRG00000006348
ENSG00000103168	ENSPTRG00000008411
ENSG00000136634	ENSPTRG00000001916
ENSG00000101981	ENSPTRG00000022330
ENSG00000198774	ENSPTRG00000005273
ENSG00000158014	ENSPTRG00000000372
ENSG00000107745	ENSPTRG00000002615
ENSG00000156531	ENSPTRG00000022286
ENSG00000175426	ENSPTRG00000017091
ENSG00000123374	ENSPTRG00000005070
ENSG00000114124	ENSPTRG00000052431
ENSG00000166578	ENSPTRG00000005485
ENSG00000114125	ENSPTRG00000039248
ENSG00000175697	ENSPTRG00000015267
ENSG00000185888	ENSPTRG00000002061
ENSG00000163428	ENSPTRG00000015268
ENSG00000133636	ENSPTRG00000005274
ENSG00000118985	ENSPTRG00000017090
ENSG00000173826	ENSPTRG00000009514
ENSG00000126464	ENSPTRG00000011306
ENSG00000135736	ENSPTRG00000008159
ENSG00000069849	ENSPTRG00000015476
